Applicant_ID,Age,Gender,Employment_Type,Annual_Income,Credit_Score,Existing_Loans,Loan_Amount,Loan_Purpose,Eligibility,Approval_Probability
APP01509,45,Male,Self-Employed,199981,713,3,851341,Business,1,0.783
APP01510,25,Female,Business Owner,244678,599,4,299741,Business,1,0.5922
APP01511,31,Female,Business Owner,153501,540,3,234376,Personal,1,0.5247
APP01512,54,Male,Unemployed,9903,702,0,412648,Education,0,0.3795
APP01513,44,Female,Self-Employed,209811,814,0,1132876,Home,1,0.8138
APP01514,35,Female,Salaried,232892,668,1,888269,Vehicle,1,0.9242
APP01515,58,Male,Self-Employed,112273,627,1,59314,Home,1,0.6327
APP01516,28,Male,Salaried,75818,605,1,1028448,Home,1,0.5124
APP01517,25,Female,Freelancer,176967,779,0,893881,Home,1,0.776
APP01518,46,Male,Salaried,218481,617,1,1388677,Education,1,0.8088
APP01519,38,Male,Salaried,143642,650,1,1495507,Home,1,0.6852
APP01520,26,Male,Business Owner,220428,763,0,1243098,Home,1,0.7707
APP01521,57,Female,Self-Employed,249083,730,4,1013566,Business,1,0.5998
APP01522,33,Female,Salaried,120687,653,3,1251550,Vehicle,1,0.544
APP01523,48,Female,Self-Employed,162098,624,2,300461,Business,1,0.744
APP01524,25,Male,Freelancer,166554,797,0,1439911,Business,1,0.7077
APP01525,33,Female,Salaried,137105,590,0,338897,Home,1,0.7454
APP01526,37,Female,Freelancer,138884,663,2,307386,Home,1,0.7032
APP01527,60,Female,Salaried,131968,559,2,1190577,Home,1,0.5349
APP01528,52,Female,Business Owner,246716,775,1,378406,Medical,1,0.8118
APP01529,49,Male,Business Owner,107001,642,2,1312844,Business,0,0.4917
APP01530,23,Female,Salaried,64767,624,3,896238,Home,0,0.472
APP01531,60,Male,Salaried,54550,732,3,370868,Education,1,0.535
APP01532,54,Female,Salaried,169905,565,3,892399,Personal,1,0.6761
APP01533,60,Male,Business Owner,159042,730,3,817174,Vehicle,1,0.568
APP01534,47,Male,Self-Employed,123315,651,3,27833,Medical,1,0.6305
APP01535,33,Male,Self-Employed,120494,583,1,605635,Home,1,0.5028
APP01536,53,Female,Salaried,152424,600,0,1132731,Home,1,0.7225
APP01537,26,Male,Salaried,107681,625,2,886223,Business,1,0.6602
APP01538,44,Female,Salaried,205249,644,0,755868,Business,1,0.8459
APP01539,39,Male,Salaried,277411,584,2,416743,Business,1,0.764
APP01540,36,Male,Self-Employed,217573,703,1,124527,Vehicle,1,0.8011
APP01541,60,Female,Freelancer,53900,582,1,239482,Vehicle,0,0.4283
APP01542,48,Male,Self-Employed,39126,490,4,734945,Business,0,0.3102
APP01543,53,Male,Salaried,136198,833,4,575345,Home,1,0.7245
APP01544,61,Female,Unemployed,5316,695,1,208511,Education,0,0.4596
APP01545,33,Male,Business Owner,243816,840,1,525553,Medical,1,0.8986
APP01546,63,Male,Freelancer,241651,596,2,1364981,Education,1,0.6568
APP01547,45,Male,Self-Employed,41978,718,1,736272,Vehicle,0,0.4744
APP01548,62,Female,Salaried,81344,751,0,1451834,Business,1,0.6116
APP01549,56,Female,Salaried,288199,664,2,218990,Personal,1,0.8685
APP01550,47,Female,Business Owner,100582,564,1,1081025,Education,0,0.445
APP01551,58,Female,Salaried,257459,658,2,956363,Education,1,0.8577
APP01552,27,Male,Salaried,106214,730,2,149648,Medical,1,0.8063
APP01553,25,Male,Self-Employed,248232,727,3,449090,Medical,1,0.7931
APP01554,63,Female,Self-Employed,63725,679,4,1357065,Business,0,0.4413
APP01555,51,Male,Self-Employed,270720,751,2,1176502,Vehicle,1,0.7947
APP01556,43,Male,Salaried,78333,748,2,396720,Education,1,0.6679
APP01557,62,Male,Salaried,286910,638,3,1027942,Vehicle,1,0.7342
APP01558,30,Male,Self-Employed,190043,558,1,865860,Medical,1,0.7576
APP01559,52,Other,Unemployed,8424,695,2,758008,Medical,0,0.449
APP01560,63,Male,Business Owner,276831,620,3,14321,Home,1,0.7247
APP01561,50,Male,Freelancer,225122,691,0,802208,Education,1,0.7625
APP01562,59,Male,Business Owner,231598,787,3,1036392,Vehicle,1,0.7678
APP01563,51,Other,Self-Employed,139832,714,4,288263,Personal,1,0.6489
APP01564,38,Male,Salaried,168190,783,4,140078,Business,1,0.8043
APP01565,56,Male,Self-Employed,206601,599,1,703956,Education,1,0.6594
APP01566,22,Female,Self-Employed,93682,766,1,325111,Home,1,0.6412
APP01567,34,Female,Self-Employed,248009,814,4,698423,Vehicle,1,0.7784
APP01568,33,Male,Self-Employed,271553,685,4,1245078,Home,1,0.7085
APP01569,49,Male,Self-Employed,160486,850,2,122620,Medical,1,0.7974
APP01570,32,Male,Salaried,108030,611,4,1458460,Business,1,0.5201
APP01571,59,Male,Self-Employed,145360,628,1,1066771,Vehicle,1,0.6411
APP01572,22,Male,Salaried,160009,731,4,1009601,Education,1,0.7009
APP01573,52,Male,Business Owner,194737,684,1,788985,Medical,1,0.7159
APP01574,33,Male,Salaried,139360,620,0,1116571,Home,1,0.6851
APP01575,47,Male,Salaried,288894,729,4,140112,Home,1,0.7652
APP01576,61,Female,Salaried,90018,708,1,48250,Personal,1,0.7311
APP01577,37,Female,Self-Employed,265904,633,3,792129,Medical,1,0.7319
APP01578,60,Female,Salaried,161817,695,2,943580,Medical,1,0.7592
APP01579,51,Male,Salaried,217803,740,1,1073952,Home,1,0.9333
APP01580,54,Male,Self-Employed,111984,631,4,577730,Home,0,0.4805
APP01581,44,Female,Salaried,217608,721,4,34809,Home,1,0.8751
APP01582,55,Male,Freelancer,37150,610,0,1173671,Home,0,0.4465
APP01583,26,Male,Freelancer,175853,626,3,666053,Business,1,0.7591
APP01584,39,Female,Self-Employed,213489,768,1,633761,Home,1,0.8054
APP01585,50,Female,Salaried,43325,729,3,1153345,Business,0,0.453
APP01586,27,Female,Business Owner,224756,529,0,477375,Home,1,0.7784
APP01587,30,Male,Salaried,229541,650,2,608998,Education,1,0.9246
APP01588,61,Male,Self-Employed,42669,719,3,807784,Personal,0,0.3839
APP01589,52,Female,Salaried,232836,691,0,1241844,Home,1,0.8966
APP01590,54,Male,Freelancer,157915,729,1,1260714,Education,1,0.704
APP01591,48,Female,Salaried,221681,689,2,1111652,Education,1,0.8626
APP01592,35,Female,Self-Employed,75812,669,4,295498,Home,0,0.4674
APP01593,50,Female,Business Owner,277862,666,0,668672,Vehicle,1,0.7532
APP01594,57,Male,Self-Employed,196840,767,4,1366553,Education,1,0.6576
APP01595,49,Male,Salaried,50395,735,2,372136,Business,1,0.5706
APP01596,42,Female,Unemployed,9952,712,0,168264,Medical,0,0.4535
APP01597,24,Female,Self-Employed,272181,687,0,1159302,Vehicle,1,0.7857
APP01598,40,Female,Self-Employed,229120,636,2,99199,Home,1,0.7398
APP01599,52,Male,Salaried,249839,655,1,391339,Vehicle,1,0.901
APP01600,56,Male,Self-Employed,244882,765,0,1040412,Home,1,0.8443
APP01601,24,Female,Salaried,128235,757,2,178561,Vehicle,1,0.8005
APP01602,47,Female,Salaried,70510,628,3,1309707,Business,0,0.4625
APP01603,37,Female,Salaried,112945,687,4,1428227,Home,1,0.5632
APP01604,32,Male,Business Owner,267802,719,0,562561,Medical,1,0.8619
APP01605,42,Female,Salaried,275168,714,3,563761,Personal,1,0.7759
APP01606,37,Female,Salaried,27881,714,0,595698,Medical,0,0.4312
APP01607,30,Female,Self-Employed,136860,591,1,416895,Education,1,0.7029
APP01608,21,Male,Business Owner,191415,586,2,365125,Vehicle,1,0.7275
APP01609,42,Male,Salaried,164728,773,0,55310,Personal,1,0.9407
APP01610,46,Female,Self-Employed,292885,800,2,201755,Education,1,0.7701
APP01611,38,Male,Salaried,172733,561,0,1433485,Medical,1,0.7525
APP01612,34,Male,Salaried,127566,677,1,1346712,Home,1,0.6639
APP01613,49,Female,Salaried,96240,745,1,1088009,Home,1,0.5519
APP01614,32,Male,Business Owner,131898,503,3,479790,Business,1,0.5946
APP01615,56,Female,Salaried,234304,594,1,972524,Business,1,0.8171
APP01616,55,Male,Salaried,105522,672,2,675130,Business,1,0.615
APP01617,32,Female,Salaried,170512,632,1,341429,Personal,1,0.7927
APP01618,27,Other,Business Owner,144107,696,0,906553,Home,1,0.5576
APP01619,49,Male,Salaried,47462,797,1,394891,Home,1,0.6184
APP01620,31,Male,Salaried,117889,611,2,438487,Personal,1,0.683
APP01621,53,Male,Salaried,113952,684,0,1263039,Home,1,0.6429
APP01622,26,Male,Salaried,218596,652,3,774993,Business,1,0.8589
APP01623,35,Female,Self-Employed,202505,690,3,33439,Vehicle,1,0.6913
APP01624,52,Female,Self-Employed,246576,680,3,1416546,Home,1,0.6449
APP01625,31,Male,Salaried,244393,850,0,414317,Home,1,0.9321
APP01626,43,Male,Salaried,279084,799,3,627064,Vehicle,1,0.8633
APP01627,46,Male,Salaried,154466,553,1,747679,Medical,1,0.7153
APP01628,54,Female,Salaried,55531,607,0,1496709,Business,1,0.5547
APP01629,54,Male,Salaried,39588,617,0,364489,Vehicle,1,0.508
APP01630,49,Female,Business Owner,168452,581,0,909355,Vehicle,1,0.6171
APP01631,24,Female,Unemployed,3994,570,4,879891,Home,0,0.345
APP01632,37,Female,Unemployed,1678,665,2,254361,Home,0,0.4569
APP01633,55,Male,Freelancer,46711,620,4,745922,Education,0,0.3525
APP01634,33,Female,Self-Employed,161169,608,4,1492988,Home,0,0.4743
APP01635,61,Male,Business Owner,184465,841,4,688929,Home,1,0.7945
APP01636,59,Male,Salaried,185389,626,2,916030,Education,1,0.6913
APP01637,35,Female,Self-Employed,83480,644,4,707247,Education,0,0.3937
APP01638,49,Female,Self-Employed,294188,739,3,948397,Home,1,0.7035
APP01639,49,Male,Self-Employed,275309,644,0,884403,Vehicle,1,0.709
APP01640,31,Male,Business Owner,80486,586,0,458520,Vehicle,1,0.5126
APP01641,52,Male,Salaried,80162,659,1,1181875,Home,1,0.5284
APP01642,22,Male,Salaried,235359,840,3,505644,Personal,1,0.8947
APP01643,34,Male,Freelancer,54882,641,2,435615,Home,0,0.4112
APP01644,40,Male,Salaried,79078,607,0,782443,Medical,1,0.5391
APP01645,42,Male,Self-Employed,263680,713,4,1435399,Home,1,0.652
APP01646,31,Female,Freelancer,133730,655,1,977035,Medical,1,0.5736
APP01647,47,Female,Self-Employed,199898,850,1,90570,Home,1,0.9098
APP01648,23,Female,Self-Employed,123938,617,0,1330162,Business,1,0.5325
APP01649,37,Male,Salaried,143319,818,3,328581,Education,1,0.8329
APP01650,64,Female,Salaried,57543,773,1,350323,Business,1,0.6595
APP01651,48,Female,Freelancer,149279,649,0,962573,Education,1,0.673
APP01652,49,Female,Self-Employed,54362,679,3,703920,Home,0,0.4705
APP01653,41,Female,Self-Employed,183818,597,0,445643,Business,1,0.6792
APP01654,36,Female,Salaried,267721,636,0,922040,Home,1,0.8366
APP01655,57,Female,Salaried,190229,648,3,988000,Personal,1,0.8406
APP01656,40,Male,Unemployed,4458,692,3,607040,Home,0,0.3188
APP01657,26,Female,Salaried,94812,566,3,1266896,Vehicle,0,0.3745
APP01658,39,Female,Self-Employed,253208,704,0,211513,Business,1,0.8172
APP01659,25,Female,Salaried,153614,668,1,376447,Education,1,0.8006
APP01660,23,Female,Self-Employed,121950,711,2,1217578,Home,0,0.4048
APP01661,21,Male,Freelancer,199942,723,2,754402,Business,1,0.8102
APP01662,58,Male,Self-Employed,89829,661,0,1436007,Business,0,0.4712
APP01663,35,Female,Salaried,270602,719,0,803720,Personal,1,0.9179
APP01664,54,Female,Self-Employed,35588,673,1,1168146,Education,0,0.3992
APP01665,55,Female,Business Owner,193217,739,3,891979,Vehicle,1,0.6388
APP01666,45,Male,Salaried,297743,705,0,532699,Education,1,0.8599
APP01667,44,Male,Freelancer,233502,694,4,1090976,Home,1,0.6261
APP01668,32,Female,Self-Employed,159011,671,3,919041,Business,1,0.6582
APP01669,38,Female,Freelancer,277856,783,0,142639,Education,1,0.8573
APP01670,35,Female,Self-Employed,222639,712,4,582166,Education,1,0.6844
APP01671,64,Male,Salaried,166280,574,1,58850,Education,1,0.7592
APP01672,36,Female,Salaried,222170,642,4,928598,Business,1,0.818
APP01673,47,Male,Salaried,205564,661,0,676495,Personal,1,0.946
APP01674,28,Female,Freelancer,45951,679,2,1103689,Business,0,0.4678
APP01675,45,Male,Business Owner,204992,694,0,68791,Vehicle,1,0.8554
APP01676,37,Male,Self-Employed,71766,604,2,806116,Business,0,0.4308
APP01677,49,Female,Salaried,184423,674,1,889215,Vehicle,1,0.747
APP01678,28,Female,Salaried,112122,654,1,149118,Home,1,0.7285
APP01679,35,Male,Business Owner,296452,766,3,539222,Home,1,0.7363
APP01680,47,Female,Self-Employed,108211,600,3,987060,Home,0,0.3581
APP01681,27,Male,Salaried,151534,678,2,273498,Vehicle,1,0.8324
APP01682,23,Male,Self-Employed,33720,625,2,639065,Medical,0,0.3331
APP01683,49,Male,Salaried,104993,829,1,264164,Education,1,0.8438
APP01684,64,Male,Salaried,244973,780,4,1111622,Education,1,0.855
APP01685,44,Male,Self-Employed,50905,548,2,383242,Personal,0,0.3974
APP01686,23,Male,Salaried,229580,616,2,599352,Medical,1,0.8486
APP01687,40,Male,Unemployed,6895,749,4,1377904,Business,0,0.308
APP01688,35,Female,Salaried,55653,716,3,668323,Home,1,0.6112
APP01689,45,Male,Salaried,116865,714,3,37424,Home,1,0.7374
APP01690,50,Female,Salaried,150813,695,2,745399,Home,1,0.7534
APP01691,34,Male,Business Owner,170871,756,3,1023281,Home,1,0.6221
APP01692,27,Female,Salaried,216175,742,3,279283,Home,1,0.8192
APP01693,37,Male,Self-Employed,273535,656,3,283370,Vehicle,1,0.7602
APP01694,64,Male,Salaried,40052,584,1,1425954,Home,0,0.4914
APP01695,40,Male,Salaried,162116,544,0,483514,Home,1,0.733
APP01696,56,Male,Salaried,175943,671,2,355796,Home,1,0.7394
APP01697,29,Male,Business Owner,245375,532,2,1050062,Vehicle,1,0.5953
APP01698,58,Female,Freelancer,46381,700,1,703468,Vehicle,0,0.4976
APP01699,42,Female,Salaried,173346,655,0,604935,Vehicle,1,0.7967
APP01700,22,Female,Self-Employed,268234,835,0,170887,Home,1,0.8673
APP01701,44,Female,Freelancer,281017,707,1,707590,Education,1,0.8532
APP01702,28,Male,Salaried,260020,677,4,1049719,Home,1,0.7206
APP01703,31,Male,Business Owner,74892,550,4,1253020,Home,0,0.3225
APP01704,33,Male,Salaried,206593,579,0,486665,Medical,1,0.8146
APP01705,37,Male,Freelancer,239992,734,4,1207113,Personal,1,0.7652
APP01706,28,Male,Business Owner,281216,654,4,411210,Vehicle,1,0.8064
APP01707,41,Female,Freelancer,289038,850,4,462282,Personal,1,0.8232
APP01708,38,Male,Self-Employed,184359,673,0,764380,Vehicle,1,0.7806
APP01709,50,Male,Salaried,283771,693,4,933733,Home,1,0.7664
APP01710,38,Female,Freelancer,150702,574,2,1415031,Personal,1,0.6198
APP01711,51,Female,Salaried,98527,755,0,757662,Home,1,0.7067
APP01712,58,Male,Salaried,171511,605,1,1140700,Business,1,0.7749
APP01713,52,Female,Business Owner,250692,721,4,491920,Home,1,0.7202
APP01714,31,Female,Business Owner,183731,744,3,710149,Education,1,0.6883
APP01715,45,Male,Freelancer,260311,687,0,767758,Vehicle,1,0.8718
APP01716,53,Male,Salaried,223937,820,1,1277050,Education,1,0.9057
APP01717,58,Male,Business Owner,224378,631,2,937028,Home,1,0.7731
APP01718,61,Female,Business Owner,81697,814,1,98074,Education,1,0.6733
APP01719,28,Female,Salaried,95382,578,4,1166921,Education,0,0.4587
APP01720,31,Male,Salaried,205116,743,3,1276410,Personal,1,0.7625
APP01721,42,Male,Salaried,39633,668,4,935607,Business,0,0.4597
APP01722,44,Female,Salaried,104164,623,1,1112779,Vehicle,1,0.5615
APP01723,61,Male,Unemployed,4491,547,0,1204738,Home,0,0.2766
APP01724,37,Male,Self-Employed,148425,659,3,1246635,Medical,1,0.6029
APP01725,32,Female,Business Owner,275220,654,3,388884,Home,1,0.7027
APP01726,52,Female,Unemployed,11366,693,1,132217,Home,0,0.3893
APP01727,35,Female,Salaried,229249,737,4,156101,Education,1,0.865
APP01728,36,Female,Business Owner,230538,615,1,761727,Medical,1,0.701
APP01729,42,Female,Salaried,222865,820,3,99067,Home,1,0.9834
APP01730,48,Male,Freelancer,226466,636,1,63520,Home,1,0.7285
APP01731,40,Female,Salaried,212223,728,3,1128629,Vehicle,1,0.8125
APP01732,53,Male,Freelancer,136174,687,4,61464,Home,1,0.6406
APP01733,30,Female,Salaried,162980,664,0,163033,Vehicle,1,0.8502
APP01734,60,Male,Salaried,93447,683,0,954339,Vehicle,1,0.5566
APP01735,52,Female,Business Owner,230599,604,1,955229,Education,1,0.7569
APP01736,53,Male,Salaried,251301,648,3,821789,Home,1,0.836
APP01737,22,Male,Self-Employed,80063,572,0,1036713,Home,0,0.4218
APP01738,53,Male,Salaried,44340,636,3,142316,Medical,1,0.5549
APP01739,53,Male,Business Owner,87781,642,4,77952,Medical,1,0.5373
APP01740,61,Female,Salaried,35638,747,1,1106637,Home,0,0.477
APP01741,33,Female,Salaried,242986,653,3,802922,Home,1,0.7574
APP01742,50,Male,Salaried,246668,644,1,524072,Home,1,0.9172
APP01743,53,Male,Self-Employed,50378,697,3,922737,Vehicle,0,0.418
APP01744,33,Male,Salaried,143171,694,3,1083568,Business,1,0.6331
APP01745,46,Male,Salaried,239801,632,4,264166,Education,1,0.7583
APP01746,42,Male,Salaried,89377,711,1,186010,Business,1,0.6915
APP01747,59,Female,Salaried,285339,665,2,789375,Business,1,0.8148
APP01748,22,Male,Self-Employed,79691,632,3,328393,Personal,0,0.4374
APP01749,58,Male,Freelancer,116782,640,3,972239,Home,0,0.3975
APP01750,59,Male,Salaried,284896,755,0,1371454,Home,1,0.9457
APP01751,46,Male,Self-Employed,103343,642,1,215532,Home,1,0.6594
APP01752,35,Male,Self-Employed,146399,700,2,659914,Medical,1,0.5763
APP01753,54,Female,Salaried,56357,577,4,724967,Business,0,0.4489
APP01754,62,Male,Business Owner,95283,769,2,1120428,Vehicle,0,0.4745
APP01755,64,Male,Salaried,84567,633,4,1086956,Home,0,0.4944
APP01756,60,Male,Self-Employed,262778,712,2,487563,Home,1,0.7524
APP01757,31,Male,Salaried,166758,659,2,1129833,Home,1,0.6995
APP01758,23,Male,Self-Employed,86606,711,1,182263,Vehicle,1,0.7126
APP01759,26,Female,Self-Employed,126732,715,0,1325650,Home,1,0.5625
APP01760,29,Female,Salaried,216791,668,2,935336,Home,1,0.773
APP01761,26,Female,Salaried,274465,530,3,523279,Business,1,0.7333
APP01762,29,Male,Unemployed,2838,767,3,714914,Home,0,0.4123
APP01763,59,Male,Salaried,39026,668,3,753847,Vehicle,0,0.391
APP01764,51,Female,Self-Employed,134384,709,0,326161,Home,1,0.669
APP01765,52,Female,Freelancer,277771,735,2,454605,Medical,1,0.855
APP01766,61,Female,Business Owner,83031,643,4,738666,Vehicle,0,0.4215
APP01767,32,Male,Self-Employed,93232,721,4,166597,Personal,1,0.5573
APP01768,28,Male,Business Owner,168084,620,1,614918,Vehicle,1,0.7847
APP01769,28,Male,Freelancer,261503,711,0,1000975,Personal,1,0.7977
APP01770,48,Female,Self-Employed,112695,681,2,565568,Medical,1,0.5355
APP01771,40,Female,Self-Employed,155066,646,3,1200888,Vehicle,1,0.5438
APP01772,27,Female,Salaried,163982,683,0,472757,Personal,1,0.7772
APP01773,31,Male,Unemployed,2835,595,0,802976,Education,0,0.412
APP01774,40,Female,Self-Employed,140313,704,2,723341,Education,1,0.6511
APP01775,36,Male,Salaried,53810,713,1,944836,Home,1,0.6105
APP01776,24,Male,Freelancer,45092,707,1,167908,Vehicle,1,0.5769
APP01777,26,Male,Self-Employed,83105,800,1,286532,Business,1,0.6026
APP01778,42,Female,Salaried,186577,672,3,254335,Business,1,0.7668
APP01779,46,Male,Self-Employed,229300,677,3,535982,Home,1,0.7213
APP01780,23,Male,Salaried,96934,586,2,1186303,Education,1,0.5031
APP01781,61,Female,Freelancer,97788,805,1,1014181,Home,1,0.5664
APP01782,62,Male,Salaried,180223,560,2,647345,Business,1,0.8053
APP01783,34,Male,Business Owner,153068,698,1,1370014,Home,1,0.5995
APP01784,31,Male,Self-Employed,25036,630,0,573057,Personal,0,0.4045
APP01785,38,Male,Salaried,64051,684,4,442636,Home,0,0.493
APP01786,32,Female,Unemployed,1963,575,4,1434009,Home,0,0.2998
APP01787,43,Male,Self-Employed,85071,751,1,1161461,Medical,0,0.4835
APP01788,32,Male,Salaried,155613,603,2,581934,Vehicle,1,0.6162
APP01789,33,Female,Self-Employed,98601,773,3,1493044,Home,1,0.5297
APP01790,45,Female,Freelancer,54873,605,1,1461627,Vehicle,0,0.4608
APP01791,39,Female,Salaried,192720,758,1,123947,Home,1,0.94
APP01792,56,Male,Salaried,96468,613,3,20910,Personal,1,0.6285
APP01793,28,Male,Salaried,221201,630,1,617045,Vehicle,1,0.7874
APP01794,49,Female,Salaried,33328,679,0,494365,Home,1,0.5543
APP01795,52,Female,Business Owner,162405,612,3,762249,Vehicle,1,0.6084
APP01796,64,Female,Self-Employed,276519,609,0,804895,Home,1,0.7508
APP01797,38,Female,Salaried,146173,613,4,154408,Business,1,0.7964
APP01798,26,Female,Salaried,71638,705,3,667729,Personal,0,0.4904
APP01799,38,Male,Salaried,298412,679,3,1477173,Medical,1,0.8765
APP01800,39,Male,Freelancer,226675,684,2,908728,Education,1,0.7265
APP01801,42,Female,Salaried,138920,654,2,357238,Education,1,0.6465
APP01802,57,Male,Unemployed,7379,723,3,297551,Home,0,0.3398
APP01803,52,Male,Self-Employed,32887,764,4,858984,Business,0,0.4319
APP01804,61,Female,Salaried,253978,726,1,1225587,Vehicle,1,0.8354
APP01805,23,Female,Freelancer,49918,663,2,626591,Vehicle,0,0.3341
APP01806,48,Male,Self-Employed,217081,582,4,995080,Personal,1,0.6188
APP01807,30,Male,Business Owner,299073,521,4,1317729,Home,1,0.5655
APP01808,55,Male,Unemployed,12445,674,2,1016156,Home,0,0.3808
APP01809,49,Female,Salaried,235171,520,1,1477962,Home,1,0.7853
APP01810,35,Female,Salaried,234496,664,2,606196,Home,1,0.7854
APP01811,53,Male,Business Owner,193410,792,4,134506,Home,1,0.725
APP01812,27,Male,Salaried,107494,587,0,294513,Vehicle,1,0.7497
APP01813,32,Female,Salaried,240859,577,2,1000602,Education,1,0.7361
APP01814,50,Male,Salaried,258853,730,4,972048,Home,1,0.7486
APP01815,41,Female,Salaried,153279,455,2,50733,Business,1,0.6536
APP01816,51,Female,Business Owner,106991,710,4,772129,Home,1,0.5042
APP01817,44,Male,Salaried,77132,797,1,665949,Business,1,0.6501
APP01818,40,Female,Self-Employed,280069,610,4,735959,Education,1,0.6368
APP01819,57,Male,Self-Employed,184156,596,3,881985,Vehicle,1,0.6278
APP01820,24,Male,Salaried,177215,727,0,749270,Personal,1,0.9281
APP01821,48,Female,Salaried,116627,586,4,1409155,Home,0,0.4875
APP01822,64,Male,Business Owner,147772,744,2,1107584,Vehicle,1,0.5178
APP01823,40,Other,Salaried,254415,592,2,533343,Medical,1,0.8392
APP01824,44,Female,Business Owner,166294,821,4,601082,Vehicle,1,0.6797
APP01825,52,Male,Freelancer,284013,732,3,1137710,Home,1,0.6879
APP01826,61,Male,Salaried,41116,683,4,1373610,Education,0,0.4955
APP01827,56,Male,Self-Employed,207124,816,1,387403,Business,1,0.8763
APP01828,54,Male,Self-Employed,76369,762,3,1493296,Medical,0,0.3579
APP01829,56,Male,Salaried,204889,709,4,1350124,Home,1,0.7158
APP01830,22,Male,Freelancer,258982,530,0,337367,Home,1,0.8646
APP01831,35,Male,Freelancer,239275,623,3,1038512,Education,1,0.7012
APP01832,54,Female,Salaried,230383,766,4,797069,Home,1,0.8543
APP01833,56,Female,Self-Employed,213874,575,0,755512,Home,1,0.7924
APP01834,26,Female,Freelancer,72632,618,4,1423906,Home,0,0.3843
APP01835,59,Male,Unemployed,12007,598,1,287972,Home,0,0.3841
APP01836,62,Male,Self-Employed,186848,712,2,194616,Home,1,0.7957
APP01837,32,Female,Self-Employed,216082,757,4,494948,Personal,1,0.7604
APP01838,23,Male,Salaried,238807,757,3,636264,Home,1,0.8362
APP01839,38,Male,Unemployed,4647,611,4,579385,Home,0,0.2872
APP01840,60,Female,Salaried,204884,711,4,647559,Home,1,0.7713
APP01841,41,Female,Self-Employed,260892,608,4,566490,Personal,1,0.6769
APP01842,35,Female,Salaried,238408,663,4,1087280,Business,1,0.7036
APP01843,53,Male,Salaried,267718,721,3,1149987,Business,1,0.7745
APP01844,55,Female,Salaried,217879,764,3,557929,Home,1,0.8417
APP01845,46,Female,Unemployed,3391,508,4,1358199,Medical,0,0.1871
APP01846,28,Female,Salaried,110637,687,2,219843,Education,1,0.6902
APP01847,56,Female,Self-Employed,183279,792,4,818459,Home,1,0.6795
APP01848,50,Female,Salaried,176969,698,3,1025967,Vehicle,1,0.7633
APP01849,43,Male,Salaried,88083,686,1,315056,Medical,1,0.7299
APP01850,62,Male,Salaried,120028,634,4,516313,Business,1,0.5984
APP01851,64,Female,Self-Employed,122551,790,4,380371,Medical,1,0.6748
APP01852,34,Female,Salaried,163355,638,4,495774,Personal,1,0.7608
APP01853,34,Female,Salaried,119024,671,4,212546,Home,1,0.698
APP01854,22,Male,Salaried,287399,642,0,138773,Education,1,0.9148
APP01855,57,Male,Salaried,232627,688,4,119658,Home,1,0.8486
APP01856,25,Female,Unemployed,9727,794,3,576980,Medical,0,0.4409
APP01857,58,Female,Freelancer,44346,607,3,566497,Home,0,0.4176
APP01858,61,Female,Salaried,295888,689,0,722923,Medical,1,0.9638
APP01859,34,Female,Self-Employed,86596,711,4,853170,Education,0,0.4447
APP01860,59,Female,Freelancer,239469,615,2,1357962,Education,1,0.6997
APP01861,45,Female,Salaried,202175,675,4,937445,Home,1,0.8307
APP01862,40,Female,Business Owner,178048,828,3,934577,Education,1,0.6755
APP01863,22,Female,Freelancer,31277,538,1,117966,Medical,0,0.402
APP01864,59,Female,Salaried,158332,646,1,703187,Home,1,0.7629
APP01865,26,Male,Salaried,265515,700,2,187297,Education,1,0.927
APP01866,37,Male,Unemployed,11939,649,4,702456,Home,0,0.3509
APP01867,45,Female,Self-Employed,221955,850,0,715906,Education,1,0.8401
APP01868,48,Male,Salaried,265464,723,4,1449977,Home,1,0.699
APP01869,22,Male,Salaried,283445,596,2,340453,Home,1,0.8444
APP01870,55,Male,Salaried,294013,493,2,620784,Medical,1,0.7303
APP01871,57,Male,Self-Employed,119515,707,2,695628,Education,1,0.506
APP01872,25,Male,Business Owner,175494,619,1,770397,Home,1,0.6148
APP01873,21,Male,Unemployed,14214,783,4,120078,Vehicle,0,0.3801
APP01874,60,Female,Salaried,213088,658,4,1154818,Home,1,0.8136
APP01875,32,Male,Self-Employed,85110,634,0,453092,Home,1,0.5608
APP01876,56,Male,Self-Employed,244601,633,2,892479,Vehicle,1,0.7204
APP01877,43,Male,Salaried,233994,758,2,698839,Home,1,0.9301
APP01878,51,Female,Salaried,285705,713,3,138863,Business,1,0.7912
APP01879,31,Male,Unemployed,2374,820,3,50478,Vehicle,0,0.4072
APP01880,30,Female,Freelancer,155842,662,1,169574,Business,1,0.7146
APP01881,23,Female,Self-Employed,289418,748,4,785128,Personal,1,0.7552
APP01882,34,Female,Self-Employed,175033,750,0,1334114,Home,1,0.6829
APP01883,36,Male,Salaried,45044,733,0,1288342,Education,1,0.5285
APP01884,30,Female,Self-Employed,124372,639,2,674622,Education,1,0.5733
APP01885,49,Male,Self-Employed,162046,717,0,1063063,Home,1,0.7724
APP01886,30,Female,Self-Employed,46213,672,2,692701,Medical,0,0.4491
APP01887,32,Female,Unemployed,4542,670,4,268432,Business,0,0.2773
